city,date,temp_avg,temp_min,temp_max,humidity,pressure,weather_condition,wind_speed
Jaipur,2018-02-23,21.41196399348066,14.048539855918715,30.050629431116803,47.273017025555504,1014.0048001496474,Clear,2.1101710723110774
Jaipur,2018-02-24,17.606366832945973,13.930693407748006,28.253263483338376,32.383189671064244,1011.2049690927124,Clouds,3.2525742001460753
Jaipur,2018-02-25,15.300336483147522,16.608681254598586,28.22964385111787,45.35192511861654,1000.0555808004677,Clear,5.570174110508374
Jaipur,2018-02-26,15.077473205817792,13.900971423508908,28.301462533038464,47.50620964944504,1010.1095949477015,Clear,6.876745134796355
Jaipur,2018-02-27,28.025446074158907,15.593320693760228,26.460914592537748,37.140360380608875,1010.4959781658868,Rain,4.962183903830576
Jaipur,2018-02-28,15.863098801722646,13.679394816765225,28.836961088135414,39.271256515377814,1008.1687058941802,Clouds,4.267250533628459
Jaipur,2018-03-01,22.46144714862377,19.839087943533617,32.84392142901393,22.14656977531973,1002.3994762181104,Clear,5.818110025141932
Jaipur,2018-03-02,26.093906234526493,20.51630809871739,31.544133331473844,23.03814032606832,1008.9049472109633,Clear,4.128880580990974
Jaipur,2018-03-03,26.16071589339221,20.840079279480236,32.08864871419904,23.998766032824626,1009.9445141677035,Clouds,6.6711218203593035
Jaipur,2018-03-04,25.101449531995847,20.38120179459945,30.444241328147715,23.98701856881011,1007.6683060105324,Clear,5.479915839151957
Jaipur,2018-03-05,28.05205446273018,20.48179974105312,33.833817269322786,27.595499257826233,1010.5416298409676,Clouds,2.0522002928951517
Jaipur,2018-03-06,21.042306534920684,21.322593286874312,35.41655301554859,22.869123371836793,998.7657190523767,Clouds,2.76852596490732
Jaipur,2018-03-07,27.74495052484431,22.001973225131948,31.947581982599484,28.080452974890566,1017.538289190772,Clear,2.040185136092756
Jaipur,2018-03-08,25.909650857543955,19.63554615438575,34.1134814323039,26.819701215546935,1019.3778833899585,Clear,3.736909389495171
Jaipur,2018-03-09,26.65164511645168,16.89224275532488,30.7403672569717,24.233666552151863,1002.8259146442368,Clear,1.9620716354058088
Jaipur,2018-03-10,25.95490738695459,16.958361882039192,34.27489379824441,22.937652867259025,1012.0758669850164,Clouds,3.472559482937294
Jaipur,2018-03-11,25.08083423249484,22.657299234709814,37.19379520217132,19.31652298877104,1019.86856834683,Clouds,7.758020035656177
Jaipur,2018-03-12,26.360032373115924,23.726434411849375,29.87975320686777,21.905460469569185,1027.4860896418688,Rain,5.490719576331807
Jaipur,2018-03-13,28.20421268375199,16.840137257030687,33.49910201971793,19.390248768166558,1003.806903500164,Clear,4.488340073457824
Jaipur,2018-03-14,28.522847143533593,17.9055055801551,31.677784158926375,25.96843181095285,1006.5756560162234,Clear,5.45486482048436
Jaipur,2018-03-15,26.688032658543904,20.39297161956875,34.40246654845526,29.59070882051561,1017.2728291161347,Clear,6.978309772268138
Jaipur,2018-03-16,20.73157624455193,21.300142643650823,32.25794501005086,25.812162627132203,1011.6664112405371,Clear,5.067803173790366
Jaipur,2018-03-17,16.98373914480206,21.422282655477996,32.3136025572746,15.480224895335535,1010.3625281084378,Clear,5.6867358315684715
Jaipur,2018-03-18,27.142821871184633,18.46436257718543,36.69893604706556,28.385871046875412,1005.0058583822341,Clear,5.966376095066772
Jaipur,2018-03-19,23.67258457018149,17.482260784132666,29.783873511909345,25.301248691097438,1005.1257373804902,Clear,4.96813798005818
Jaipur,2018-03-20,26.989540756310785,20.071624813582666,36.31920375575543,23.652490219353854,1004.9382558588569,Clouds,1.2450725112410823
Jaipur,2018-03-21,32.048185905357556,22.444454329405886,32.52999542905719,25.546016760633634,1016.1957065971834,Clear,7.625731968724573
Jaipur,2018-03-22,27.683729869194398,20.515368736218036,33.085110597803116,22.217628459972406,1020.2244816290003,Clouds,4.9970114743734655
Jaipur,2018-03-23,25.94011593563198,25.035361179034975,37.04595907261406,25.284927701474952,1012.3458310279015,Clear,3.814365076202893
Jaipur,2018-03-24,24.63797146461898,20.38192856720668,32.972095307975934,22.10045089809805,1007.9942840192851,Clear,6.8088902665966655
Jaipur,2018-03-25,18.7452806419735,19.74049028572835,37.152314404433504,17.901443912654123,1015.5850112040878,Clear,6.368907777601246
Jaipur,2018-03-26,20.459272161174532,19.535767566203845,33.76258037350927,32.40198093961231,1003.9045851345909,Clear,4.904689875710751
Jaipur,2018-03-27,27.398842426432658,18.40639019097335,27.968253348750096,17.371211744015294,1003.673714733245,Clouds,6.096638302428893
Jaipur,2018-03-28,24.66989462137652,22.234080812542576,34.87494461553422,23.65540021202122,1008.9570722336821,Clear,5.81872032121358
Jaipur,2018-03-29,25.007941129693723,20.765913423645515,34.433972456844025,19.106540401814716,1010.3197288929647,Clear,3.7556834105964034
Jaipur,2018-03-30,24.977734583851312,19.721065823536033,31.85447589429303,18.647322739733006,1007.4849870197592,Clear,6.075309785696385
Jaipur,2018-03-31,25.842493218047533,21.30585029458908,30.706508070203018,17.48340123981878,1005.300531291115,Clouds,1.3829067516877944
Jaipur,2018-04-01,34.2816149545385,26.09338517372351,39.95105001037553,3.452107770332489,1011.6219094988842,Clear,6.1993859216960825
Jaipur,2018-04-02,23.88226721979624,24.911179956281245,35.784290236720196,16.358727781419752,1017.0566843156867,Clear,5.137078346069211
Jaipur,2018-04-03,31.599945210088283,25.752266072380934,36.12533482327463,13.24392512417631,1016.6756972247538,Rain,5.731134329322506
Jaipur,2018-04-04,29.450781743423484,24.306642541618423,39.483888391301896,14.273171509916635,1017.8839442202366,Clear,4.397383146269379
Jaipur,2018-04-05,32.982017480307,24.32157796636997,36.843391169122825,4.603765779489249,1011.7999548234836,Clear,4.7799699085726655
Jaipur,2018-04-06,29.830283341961852,27.329023585820828,36.61745764406541,8.25606230974272,1002.1865197294022,Clear,4.111816974928901
Jaipur,2018-04-07,28.2684829057105,30.549987417985175,35.30825435377265,12.75782058471133,1010.5248208509903,Clear,4.73900418075975
Jaipur,2018-04-08,32.70592946060857,23.67257797571831,36.550745894909255,7.64954243505107,1014.2231182603637,Clear,5.212466429737451
Jaipur,2018-04-09,29.591227431369116,30.23027253876606,40.00002627661484,19.94323302874682,1013.3500567093323,Clear,4.326504641161052
Jaipur,2018-04-10,30.927337336482175,28.997599931249212,35.84073320650874,20.49615992551731,1007.9804639102922,Clear,7.7484877909229395
Jaipur,2018-04-11,35.56573339795434,25.166431892489264,38.69659824452701,8.571975638316296,1017.2462082330911,Clear,6.511019166787181
Jaipur,2018-04-12,26.024207351340088,22.741883765658613,42.7000614410041,20.47034709871779,1007.0936508780379,Clear,5.3335312033230915
Jaipur,2018-04-13,28.477841626412324,21.541550782282965,38.74148795937286,15.416790533950314,1014.4459243909155,Clear,6.614752701098518
Jaipur,2018-04-14,33.666464365306325,27.941400809217793,36.5707821819491,18.12816629824513,1008.0886227348882,Clear,6.068958815572225
Jaipur,2018-04-15,29.564180397148093,25.578258962162757,41.692225839406746,10.131928711772424,1011.935571379872,Clear,3.473320046043013
Jaipur,2018-04-16,25.817289559989504,27.676136947566217,41.816194010562896,2.8034434349230946,1014.0448925735498,Clear,5.587306832192374
Jaipur,2018-04-17,34.51585040961685,25.468624859841178,37.30712857148831,20.1963621053635,999.2271501893863,Clear,6.14648445889121
Jaipur,2018-04-18,28.90518403011233,27.982070990047212,38.15814829570996,14.389680261127136,1010.3421031958538,Clouds,4.384334259951391
Jaipur,2018-04-19,28.937352002520313,27.31206754819323,38.42447214529737,9.239312760259029,1005.455710436603,Clear,2.4477620817155845
Jaipur,2018-04-20,28.09159134879171,23.34952176749327,38.24469721070215,15.025756595679832,1017.0331169297227,Clouds,5.385374446739566
Jaipur,2018-04-21,28.84185471729044,22.137726587480135,37.249575070351284,22.509904052483943,1019.1041618194376,Clear,2.271250725730717
Jaipur,2018-04-22,29.821543944281856,22.018878294224738,35.385367494625854,10.367740410719751,1018.3159301492419,Clear,4.58808169600597
Jaipur,2018-04-23,23.237010890404342,27.88976017965294,40.467990930416974,11.426421026358389,1015.4458266429742,Clear,6.933483524988771
Jaipur,2018-04-24,25.044541696878078,27.65899362751152,38.772784823432836,10.084444435654731,996.25572450954,Clear,4.345420974347606
Jaipur,2018-04-25,31.958102376367037,23.120952300841093,39.30905918947297,17.456740705698493,1000.5985287619538,Clear,6.214841516896758
Jaipur,2018-04-26,32.080006421813785,23.09576721566032,38.57135978638262,12.144234498426762,1012.3385537907384,Clear,3.8131701242743214
Jaipur,2018-04-27,25.362576290853138,23.73346116412112,40.22479527643877,21.226444649971274,1007.6207288078625,Clear,3.5674670001689517
Jaipur,2018-04-28,32.68375376305467,24.203477752529103,36.79173907179708,15.52952907842887,1014.8189460957321,Clear,5.6822442626382905
Jaipur,2018-04-29,27.034813888555277,24.630942269417957,39.22199568541277,6.982809805048129,1015.9088062799806,Clear,8.836809256659034
Jaipur,2018-04-30,30.21029215960118,24.41025546707807,38.13637944727548,24.098453634440567,1000.5579026687155,Clear,4.061998617814465
Jaipur,2018-05-01,30.078790023987054,30.4341466573784,45.30277297669969,16.37618740707045,1002.9515477385115,Clear,6.583612008606253
Jaipur,2018-05-02,34.524427734542364,29.696766980844554,41.91612298816228,12.345656029039429,1004.0077872984767,Clear,6.305936286724267
Jaipur,2018-05-03,32.80241817088501,25.86242669637221,45.117790134105725,15.889686278669881,1011.2241644935241,Clear,6.072923702559854
Jaipur,2018-05-04,31.50019807924903,29.077465219750522,41.72966426349166,8.355894654848214,1006.4508848001642,Clouds,1.0595257886300402
Jaipur,2018-05-05,35.26045960988147,31.6920998060319,43.88346223742078,14.572829942581414,1010.9916107880107,Clear,7.4022462179351285
Jaipur,2018-05-06,34.32900584510337,27.374770072714753,45.552671314436594,7.832624348596996,1009.7771456151681,Clear,4.700802026782683
Jaipur,2018-05-07,32.892134200735036,28.20188661701238,38.87448201917517,10.867861473466979,1019.6065635949268,Clear,5.076675839807827
Jaipur,2018-05-08,31.550440390587816,30.441502170069654,41.72795632012737,15.29426596872938,998.209944060398,Clear,6.929704271818251
Jaipur,2018-05-09,36.04142594361953,27.759749805250273,40.823738441257156,12.111275919107337,1012.5034310694012,Clear,1.92718937702058
Jaipur,2018-05-10,38.44924853384285,29.087686493136985,42.18932174143227,8.194430008883272,1008.4323195579036,Clear,8.41005754357339
Jaipur,2018-05-11,29.78782082677496,25.028346485954525,43.60940906925823,9.97632686317023,1005.3775678200208,Clear,7.891698743001307
Jaipur,2018-05-12,35.5184114963884,30.08283297087509,40.14868080581363,11.372420753643945,1012.5102153158697,Clear,4.904173389246979
Jaipur,2018-05-13,33.58203474503267,28.669690341185635,39.83128056588461,13.432701448917753,1008.2191278889294,Clear,7.272495428201868
Jaipur,2018-05-14,37.4826788984987,25.62659482622348,40.82374394411628,15.352365096145231,1009.8111383050589,Clear,4.553459828684371
Jaipur,2018-05-15,38.83861445430738,29.243964537493927,41.15451528198833,5.8704279490224875,1006.9953366601108,Clear,0.8902438386125962
Jaipur,2018-05-16,34.23692555428688,29.270532062380926,38.89203400429823,0.19320659969785225,1015.4919557074702,Clouds,4.424897660134431
Jaipur,2018-05-17,30.749875759733637,24.232179068530392,42.196323852421514,9.92799306009064,1007.0386833224592,Clear,2.448117219554476
Jaipur,2018-05-18,26.03281717394508,29.996281897396226,42.959050545941615,15.786634456666288,1010.2260124626333,Clear,7.5808602010062565
Jaipur,2018-05-19,30.823528775486785,25.736829427688253,39.86479408584808,12.629546953571623,1013.1784464524461,Clear,3.963945101285324
Jaipur,2018-05-20,32.444781543717326,26.583541852880913,41.58631461917234,2.280630769077405,1001.048734820637,Clouds,3.258299365155096
Jaipur,2018-05-21,32.93561322890126,28.50840075920802,38.638635783392054,3.794294206363893,1009.7441337157729,Clear,5.676529793124132
Jaipur,2018-05-22,32.84613872071078,26.273549881580635,43.41655964422984,11.161185877664622,1016.6643594083392,Clear,6.99244710286337
Jaipur,2018-05-23,31.097507482483678,28.022759343613583,40.25618916553706,14.069433278327217,1015.2259957696098,Clear,1.5701400120480988
Jaipur,2018-05-24,30.235861252133425,29.40892565529966,39.360605804365655,1.3116433867028672,1009.749891793738,Clear,0.5101765226853514
Jaipur,2018-05-25,30.66484604107147,26.11597900767248,42.681420546470264,4.539002622517829,1007.43445099608,Clouds,1.3265579333515602
Jaipur,2018-05-26,26.996822339966194,29.19404711494996,40.74598711363678,3.907683958804337,1014.2736606619773,Clouds,3.726266463228166
Jaipur,2018-05-27,30.263950867970074,27.644259496423302,42.67887224596476,14.632352189833414,1011.7245289350234,Clear,8.224777416172987
Jaipur,2018-05-28,35.88168410931957,29.096562090555317,42.428711791742096,11.896184781150463,1021.8004865891957,Clouds,4.753832281389475
Jaipur,2018-05-29,32.259009906176175,28.598707105758663,42.68575849527928,-1.2697378915067237,1005.4741326233745,Clear,5.504464750436239
Jaipur,2018-05-30,34.84213561475068,29.62791488588491,39.87253750809914,10.22303953213054,1014.3170308483051,Clear,8.080500991702063
Jaipur,2018-05-31,34.175742565489195,30.87621023886023,42.184896900617225,12.924629561867544,1004.290538224911,Clear,6.967808991688009
Jaipur,2018-06-01,36.94359601163159,26.149112198401777,46.547469211789156,25.64121280346277,1022.3227007545759,Clear,6.499268086172052
Jaipur,2018-06-02,34.13183298905757,29.702240807450472,40.67791068206107,6.410959709757778,1008.8184555540845,Rain,6.962737833452882
Jaipur,2018-06-03,35.45520629206116,28.190603402882296,43.051059806654706,0.5060868133469434,1006.0102070718339,Clouds,3.3500357690544504
Jaipur,2018-06-04,34.36783223580492,29.361450893836672,42.493686358322165,12.370107252216641,1006.6180762999937,Clouds,8.99353228104019
Jaipur,2018-06-05,33.71413985029373,30.34391218458593,41.3205779371212,14.335387402496083,1017.1449753073484,Clear,1.7327382475123598
Jaipur,2018-06-06,35.164634222043716,32.39762524980464,43.92234230467708,24.877197865101486,1020.8760698545358,Clouds,5.198196468009353
Jaipur,2018-06-07,37.54042954166654,29.0611503173237,42.80908201353446,17.78738701340732,1013.7102509452336,Clear,5.981059408723376
Jaipur,2018-06-08,34.085601929911775,28.925204456449208,45.185595121965406,13.734329073526082,1003.4365583155261,Clear,6.102120014080033
Jaipur,2018-06-09,35.136081919531065,31.82701618258695,41.69010924992293,12.935580239749,1012.1527177352094,Clear,6.404094236404566
Jaipur,2018-06-10,35.75326459667045,33.2126840504355,41.740199286284124,9.969671486950825,1012.9588408944537,Clear,3.874901540565852
Jaipur,2018-06-11,36.77397304355298,31.40721980560457,43.02457429939107,14.295345544265246,1008.6562228243142,Clear,5.795352094168404
Jaipur,2018-06-12,38.63795129235385,33.01193971515653,45.92950964326451,15.347596914845674,1012.4357171611497,Clouds,3.8520462362421375
Jaipur,2018-06-13,33.9579524099174,31.024860142754015,42.39580339299941,12.769228867309954,1009.2875338817515,Rain,2.5910991913296493
Jaipur,2018-06-14,33.68574329013525,27.931905582983187,43.8902117911868,11.163981031270191,1018.6109071535668,Clear,7.589151746515736
Jaipur,2018-06-15,35.95782574441223,29.510507394115752,44.92975899526674,16.171778494559394,1013.23470239171,Clear,2.2428587322629725
Jaipur,2018-06-16,32.5033997423401,29.377257717711203,44.77020774563702,8.826115498322858,1019.7678293550533,Rain,6.8538642772189995
Jaipur,2018-06-17,30.995802834480763,29.927659743362874,38.68267393999274,13.959699519241742,1014.1250311575569,Clear,5.6985245625505145
Jaipur,2018-06-18,35.301128366152334,29.79686409533964,41.3503716028167,14.504566372315718,1007.3626340147229,Rain,6.372764492065987
Jaipur,2018-06-19,35.68599759393881,30.42919703436936,42.509650307057505,19.232329522362125,1004.847284206082,Clear,5.2085102480172285
Jaipur,2018-06-20,34.633014146104706,31.11798048465344,45.41683786777273,19.34349351804546,1008.875943211377,Clear,6.074218865788004
Jaipur,2018-06-21,30.200428807617353,31.918380395701355,44.25497388622722,18.07064271298807,1008.5462016060353,Clear,3.972759989261207
Jaipur,2018-06-22,38.1521571334022,29.412504390370135,45.848360610357915,18.00983364712727,1001.3344317267698,Rain,6.262437247678815
Jaipur,2018-06-23,38.40379913327632,32.6596346307968,43.950185245016996,20.26101344646422,1021.7488452854217,Clouds,6.8794970386743435
Jaipur,2018-06-24,36.404298827559444,29.412185724208083,41.75217321717769,8.689641394230026,1016.3022328170774,Clear,1.870330452604788
Jaipur,2018-06-25,34.23772902110268,27.38663806060559,41.57376739457787,8.781471252177191,1000.7281856831614,Clear,7.283508973481573
Jaipur,2018-06-26,37.131150241852374,31.043316348965593,45.14880691336828,13.057700897081013,1005.4621400936953,Clear,6.0047923659958276
Jaipur,2018-06-27,41.61409731579721,28.35684663317057,45.160707930922,18.600760724192952,1009.6407908320307,Clouds,5.646975656590731
Jaipur,2018-06-28,34.416253443291296,30.198935532160007,39.84575806033104,8.047900760717845,1018.2374233514714,Clear,3.9941271279367063
Jaipur,2018-06-29,40.70621371895644,29.273326815366797,42.533259680866514,14.59109874420441,1016.5100337216624,Clear,7.812231083525457
Jaipur,2018-06-30,36.57896675763235,27.17758688710189,40.97438134682342,13.42138648676511,1003.4738543425651,Clear,5.628612977325179
Jaipur,2018-07-01,32.15939173511917,31.857736313794494,43.75214424400644,27.265158472012597,1006.7899043696264,Clear,2.735991142688946
Jaipur,2018-07-02,35.74577967082113,32.099966141602245,42.624484871995264,32.51285831869576,1011.1289307046461,Clear,7.849677151817558
Jaipur,2018-07-03,34.679324379985026,30.92410779445015,43.449589508899265,19.632921559180456,1006.6818514470224,Clear,3.239441897120597
Jaipur,2018-07-04,31.459477859983625,28.45725370443817,37.528363576318256,26.885091035000162,1011.187984475729,Clouds,4.375370870208977
Jaipur,2018-07-05,35.125030959850406,28.289437077226257,41.543033224412206,25.110344567964574,1006.0413593713184,Clear,5.815761419283499
Jaipur,2018-07-06,32.033240229719134,30.12077203217619,36.810877406533564,30.09866679096872,1010.8796990101401,Clouds,8.263929012561638
Jaipur,2018-07-07,32.728208803221946,29.293456949016058,43.984464259798,30.938569832556205,1013.3342957712392,Clouds,6.879496130732582
Jaipur,2018-07-08,28.75267743357869,24.45192153990561,44.28276894957223,24.48640654714789,1000.4336677037464,Clear,3.403194024178792
Jaipur,2018-07-09,27.85734994618224,31.03408930098783,43.95140873309339,6.456194948168303,1014.0436654954997,Rain,8.731725085544372
Jaipur,2018-07-10,34.605785630679996,31.165937936170923,36.830103453506915,32.2929412732239,1014.2584591059743,Clear,1.747723768234073
Jaipur,2018-07-11,34.28624452544537,30.469592116803796,42.9313796327415,24.80597467209272,1012.6946216357742,Clear,3.4984387893740307
Jaipur,2018-07-12,38.15874695900896,27.35133105134758,44.216985570617204,26.568918706447423,1007.1480386929783,Clear,4.979753260915097
Jaipur,2018-07-13,28.462980142777653,27.823051767121544,40.62353287613894,24.474838758200384,1010.6344999927059,Clear,8.668473139049691
Jaipur,2018-07-14,36.065145862274846,28.804323152608927,42.36398899476775,24.243529689935222,998.5653464495158,Clear,8.4191372848344
Jaipur,2018-07-15,33.00939695016991,31.1359181947568,38.03118717878649,25.75254795255739,1014.436368261689,Clear,10.978586439231766
Jaipur,2018-07-16,33.60299211636853,26.60250953730661,42.777708760229785,29.116183089186983,1005.012125758536,Clear,4.203613025062987
Jaipur,2018-07-17,35.04843729802348,31.031215378644834,36.812288791432465,17.118464354363592,1007.5617487576563,Clear,6.767701147278461
Jaipur,2018-07-18,38.08122911265232,27.83249849893361,39.71436792477968,23.302994167076264,1007.1081249166151,Clear,0.3434555561805137
Jaipur,2018-07-19,32.16379039430854,29.94119783518031,38.43777774094217,23.923418839819398,1008.422005430758,Rain,6.6629784141036685
Jaipur,2018-07-20,34.01422208031328,29.473228159233862,46.56261650776747,24.34915678403301,1014.0953212841586,Clouds,3.073336004011203
Jaipur,2018-07-21,31.19445240578784,29.45082963767295,43.4455702396604,30.934328157580147,1009.9526043959853,Clear,6.486410068308745
Jaipur,2018-07-22,39.37532408261031,31.789270870854487,45.16711668885593,25.28287451819925,1012.3756973879049,Clear,7.085508384877674
Jaipur,2018-07-23,32.44027861413643,26.160828549753077,38.155426097767034,28.186640992136127,1009.2365419340848,Clear,5.120837377745122
Jaipur,2018-07-24,35.26250049693336,28.804907183800587,41.64568613853778,18.480348731518596,1014.9866836244412,Clear,4.682039520724475
Jaipur,2018-07-25,32.153430260410715,29.81192093186752,44.051256368781445,29.046415282116914,1015.7256216615077,Clear,1.4491639128878226
Jaipur,2018-07-26,36.2686470919684,26.38929754675093,43.01464174374955,23.664170393745398,1014.6221922313549,Clear,5.0480017389339125
Jaipur,2018-07-27,30.055187123603638,28.64142867967884,36.43136006868315,23.212731187966277,1000.8812793237704,Clear,2.7400758069730022
Jaipur,2018-07-28,31.63237365732272,30.65735446785732,40.266511760691664,18.421136809542933,1012.3050253065397,Clear,5.451578579081463
